week_start_date,sku_id,category,current_price,current_quantity,cost_price,is_on_promo,normal_elasticity,promo_elasticity,final_elasticity,elasticity,competitor_price,margin_target,elasticity_p_value
2024-08-05,SKU0008,Groceries,587.6453747323341,467,550,True,-0.4112,-0.4593,-0.4593,-0.4593,707.6133333333333,0.18,0.4138
2024-08-12,SKU0008,Groceries,560.6041772151898,553,550,True,-0.4112,-0.4593,-0.4593,-0.4593,653.8533333333334,0.18,0.4138
2024-08-19,SKU0008,Groceries,738.5768842729971,337,550,False,-0.4112,-0.4593,-0.4112,-0.4112,694.0233333333334,0.18,0.4138
2024-08-26,SKU0008,Groceries,630.4831793478261,368,550,False,-0.4112,-0.4593,-0.4112,-0.4112,715.85,0.18,0.4138
2024-09-02,SKU0008,Groceries,675.1580270270271,370,550,False,-0.4112,-0.4593,-0.4112,-0.4112,676.7266666666666,0.18,0.4138
2024-09-09,SKU0008,Groceries,614.2448587570622,354,550,False,-0.4112,-0.4593,-0.4112,-0.4112,666.6033333333334,0.18,0.4138
2024-09-16,SKU0008,Groceries,581.8538049713193,523,550,True,-0.4112,-0.4593,-0.4593,-0.4593,677.4966666666666,0.18,0.4138
2024-09-23,SKU0008,Groceries,667.2858969072165,485,550,True,-0.4112,-0.4593,-0.4593,-0.4593,674.1833333333333,0.18,0.4138
2024-09-30,SKU0008,Groceries,701.379095477387,398,550,False,-0.4112,-0.4593,-0.4112,-0.4112,691.25,0.18,0.4138
2024-10-07,SKU0008,Groceries,738.6765060240964,415,550,False,-0.4112,-0.4593,-0.4112,-0.4112,678.17,0.18,0.4138
2024-10-14,SKU0008,Groceries,699.1014249363867,393,550,False,-0.4112,-0.4593,-0.4112,-0.4112,669.32,0.18,0.4138
2024-10-21,SKU0008,Groceries,719.5525476190477,420,550,False,-0.4112,-0.4593,-0.4112,-0.4112,664.8533333333334,0.18,0.4138
2024-10-28,SKU0008,Groceries,631.4804488778055,401,550,False,-0.4112,-0.4593,-0.4112,-0.4112,699.7833333333333,0.18,0.4138
2024-11-04,SKU0008,Groceries,663.046497461929,394,550,False,-0.4112,-0.4593,-0.4112,-0.4112,692.8233333333334,0.18,0.4138
2024-11-11,SKU0008,Groceries,630.1656612529002,431,550,False,-0.4112,-0.4593,-0.4112,-0.4112,662.0366666666667,0.18,0.4138
2024-11-18,SKU0008,Groceries,649.793164556962,395,550,False,-0.4112,-0.4593,-0.4112,-0.4112,681.71,0.18,0.4138
2024-11-25,SKU0008,Groceries,618.6715544041451,386,550,False,-0.4112,-0.4593,-0.4112,-0.4112,668.3266666666667,0.18,0.4138
2024-12-02,SKU0008,Groceries,696.2682766990292,412,550,False,-0.4112,-0.4593,-0.4112,-0.4112,667.5600000000001,0.18,0.4138
2024-12-09,SKU0008,Groceries,699.6560087719298,456,550,False,-0.4112,-0.4593,-0.4112,-0.4112,664.44,0.18,0.4138
2024-12-16,SKU0008,Groceries,610.9104303278688,488,550,False,-0.4112,-0.4593,-0.4112,-0.4112,650.5466666666666,0.18,0.4138
2024-12-23,SKU0008,Groceries,672.5657069408741,389,550,False,-0.4112,-0.4593,-0.4112,-0.4112,685.7833333333333,0.18,0.4138
2024-12-30,SKU0008,Groceries,680.3096551724137,116,550,False,-0.4112,-0.4593,-0.4112,-0.4112,682.4466666666667,0.18,0.4138
2024-07-01,SKU0009,Groceries,904.0922244488976,499,850,True,-2.3852,-0.6142,-0.6142,-0.6142,988.56,0.18,0.1053
2024-07-08,SKU0009,Groceries,1026.7689019607844,510,850,True,-2.3852,-0.6142,-0.6142,-0.6142,979.2433333333332,0.18,0.1053
2024-07-15,SKU0009,Groceries,978.5314383561644,438,850,False,-2.3852,-0.6142,-2.3852,-2.3852,1008.0133333333332,0.18,0.1053
2024-07-22,SKU0009,Groceries,1051.9751260504202,476,850,False,-2.3852,-0.6142,-2.3852,-2.3852,1010.8633333333332,0.18,0.1053
2024-07-29,SKU0009,Groceries,1049.4804825737265,373,850,False,-2.3852,-0.6142,-2.3852,-2.3852,974.56,0.18,0.1053
2024-08-05,SKU0009,Groceries,1054.3956705882351,425,850,True,-2.3852,-0.6142,-0.6142,-0.6142,962.05,0.18,0.1053
2024-08-12,SKU0009,Groceries,900.9998976109214,586,850,True,-2.3852,-0.6142,-0.6142,-0.6142,998.5033333333334,0.18,0.1053
2024-08-19,SKU0009,Groceries,1003.202960199005,402,850,False,-2.3852,-0.6142,-2.3852,-2.3852,985.1433333333332,0.18,0.1053
2024-08-26,SKU0009,Groceries,948.6687415730336,445,850,False,-2.3852,-0.6142,-2.3852,-2.3852,989.34,0.18,0.1053
2024-09-02,SKU0009,Groceries,1106.882718446602,412,850,False,-2.3852,-0.6142,-2.3852,-2.3852,993.9666666666668,0.18,0.1053
2024-09-09,SKU0009,Groceries,1005.9811312217194,442,850,False,-2.3852,-0.6142,-2.3852,-2.3852,978.7566666666668,0.18,0.1053
2024-09-16,SKU0009,Groceries,950.7843902439024,533,850,True,-2.3852,-0.6142,-0.6142,-0.6142,938.8033333333332,0.18,0.1053
2024-09-23,SKU0009,Groceries,1089.7303921568628,459,850,True,-2.3852,-0.6142,-0.6142,-0.6142,949.9433333333332,0.18,0.1053
2024-09-30,SKU0009,Groceries,949.4795923913044,368,850,False,-2.3852,-0.6142,-2.3852,-2.3852,960.6066666666666,0.18,0.1053
2024-10-07,SKU0009,Groceries,1052.2140463917526,388,850,False,-2.3852,-0.6142,-2.3852,-2.3852,962.5866666666668,0.18,0.1053
2024-10-14,SKU0009,Groceries,1041.746194225722,381,850,False,-2.3852,-0.6142,-2.3852,-2.3852,954.1433333333334,0.18,0.1053
2024-10-21,SKU0009,Groceries,1072.6477040816328,392,850,False,-2.3852,-0.6142,-2.3852,-2.3852,930.2233333333334,0.18,0.1053
2024-10-28,SKU0009,Groceries,1020.3427851458886,377,850,False,-2.3852,-0.6142,-2.3852,-2.3852,956.4933333333332,0.18,0.1053
2024-11-04,SKU0009,Groceries,974.2408146639513,491,850,False,-2.3852,-0.6142,-2.3852,-2.3852,977.0533333333332,0.18,0.1053
2024-11-11,SKU0009,Groceries,1124.8147416413374,329,850,False,-2.3852,-0.6142,-2.3852,-2.3852,971.72,0.18,0.1053
2024-11-18,SKU0009,Groceries,959.7908396946564,393,850,False,-2.3852,-0.6142,-2.3852,-2.3852,950.7766666666666,0.18,0.1053
2024-11-25,SKU0009,Groceries,1015.3093529411764,340,850,False,-2.3852,-0.6142,-2.3852,-2.3852,987.0166666666668,0.18,0.1053
2024-12-02,SKU0009,Groceries,1053.202338902148,419,850,False,-2.3852,-0.6142,-2.3852,-2.3852,1005.4166666666666,0.18,0.1053
2024-12-09,SKU0009,Groceries,1018.607,420,850,False,-2.3852,-0.6142,-2.3852,-2.3852,1008.0666666666666,0.18,0.1053
2024-12-16,SKU0009,Groceries,1109.3946173469387,392,850,False,-2.3852,-0.6142,-2.3852,-2.3852,969.6933333333332,0.18,0.1053
2024-12-23,SKU0009,Groceries,1034.3833333333332,408,850,False,-2.3852,-0.6142,-2.3852,-2.3852,974.1166666666668,0.18,0.1053
2024-12-30,SKU0009,Groceries,1140.6059016393442,122,850,False,-2.3852,-0.6142,-2.3852,-2.3852,987.4433333333332,0.18,0.1053
2024-07-01,SKU0010,Groceries,613.8863333333334,540,420,True,0.613,0.3654,0.3654,0.3654,495.0630000000001,0.18,0.4763
2024-07-08,SKU0010,Groceries,663.0662932790224,491,420,True,0.613,0.3654,0.3654,0.3654,481.5630000000001,0.18,0.4763
2024-07-15,SKU0010,Groceries,671.475380952381,420,420,False,0.613,0.3654,0.613,0.613,486.444,0.18,0.4763
2024-07-22,SKU0010,Groceries,726.5293349168645,421,420,False,0.613,0.3654,0.613,0.613,439.095,0.18,0.4763
2024-07-29,SKU0010,Groceries,712.4327803738317,428,420,False,0.613,0.3654,0.613,0.613,469.866,0.18,0.4763
2024-08-05,SKU0010,Groceries,577.8016294642857,448,420,True,0.613,0.3654,0.3654,0.3654,488.133,0.18,0.4763
2024-08-12,SKU0010,Groceries,576.7786931818182,528,420,True,0.613,0.3654,0.3654,0.3654,478.029,0.18,0.4763
2024-08-19,SKU0010,Groceries,602.6372727272728,451,420,False,0.613,0.3654,0.613,0.613,469.242,0.18,0.4763
2024-08-26,SKU0010,Groceries,704.3757333333334,375,420,False,0.613,0.3654,0.613,0.613,472.176,0.18,0.4763
2024-09-02,SKU0010,Groceries,601.9449417249417,429,420,False,0.613,0.3654,0.613,0.613,471.636,0.18,0.4763
2024-09-09,SKU0010,Groceries,703.0051980198019,404,420,False,0.613,0.3654,0.613,0.613,472.518,0.18,0.4763
2024-09-16,SKU0010,Groceries,639.8742948717949,468,420,True,0.613,0.3654,0.3654,0.3654,460.653,0.18,0.4763
2024-09-23,SKU0010,Groceries,601.0783700440529,454,420,True,0.613,0.3654,0.3654,0.3654,443.394,0.18,0.4763
2024-09-30,SKU0010,Groceries,663.9,376,420,False,0.613,0.3654,0.613,0.613,455.013,0.18,0.4763
2024-10-07,SKU0010,Groceries,631.3169920844327,379,420,False,0.613,0.3654,0.613,0.613,457.89,0.18,0.4763
2024-10-14,SKU0010,Groceries,635.8582644628099,363,420,False,0.613,0.3654,0.613,0.613,463.605,0.18,0.4763
2024-10-21,SKU0010,Groceries,633.2385204081633,392,420,False,0.613,0.3654,0.613,0.613,461.334,0.18,0.4763
2024-10-28,SKU0010,Groceries,607.4834550561798,356,420,False,0.613,0.3654,0.613,0.613,445.656,0.18,0.4763
2024-11-04,SKU0010,Groceries,686.9634501347709,371,420,False,0.613,0.3654,0.613,0.613,459.093,0.18,0.4763
2024-11-11,SKU0010,Groceries,627.2824719101123,356,420,False,0.613,0.3654,0.613,0.613,457.455,0.18,0.4763
2024-11-18,SKU0010,Groceries,597.9219132653061,392,420,False,0.613,0.3654,0.613,0.613,477.49500000000006,0.18,0.4763
2024-11-25,SKU0010,Groceries,658.6899519230769,416,420,False,0.613,0.3654,0.613,0.613,464.502,0.18,0.4763
2024-12-02,SKU0010,Groceries,668.3640121580546,329,420,False,0.613,0.3654,0.613,0.613,459.8130000000001,0.18,0.4763
2024-12-09,SKU0010,Groceries,647.5236283185841,452,420,False,0.613,0.3654,0.613,0.613,463.58400000000006,0.18,0.4763
2024-12-16,SKU0010,Groceries,704.9001639344262,366,420,False,0.613,0.3654,0.613,0.613,448.503,0.18,0.4763
2024-12-23,SKU0010,Groceries,687.6192410714285,448,420,False,0.613,0.3654,0.613,0.613,455.514,0.18,0.4763
2024-12-30,SKU0010,Groceries,619.5778181818182,110,420,False,0.613,0.3654,0.613,0.613,469.395,0.18,0.4763
2024-07-01,SKU0011,Groceries,629.6557370517928,502,520,True,-1.1961,-0.7101,-0.7101,-0.7101,613.5066666666667,0.18,0.0299
2024-07-08,SKU0011,Groceries,592.039979757085,494,520,True,-1.1961,-0.7101,-0.7101,-0.7101,587.6966666666666,0.18,0.0299
2024-07-15,SKU0011,Groceries,602.9266666666666,522,520,False,-1.1961,-0.7101,-1.1961,-1.1961,624.5833333333334,0.18,0.0299
2024-07-22,SKU0011,Groceries,660.395799086758,438,520,False,-1.1961,-0.7101,-1.1961,-1.1961,603.6766666666667,0.18,0.0299
2024-07-29,SKU0011,Groceries,671.6736021505377,372,520,False,-1.1961,-0.7101,-1.1961,-1.1961,614.62,0.18,0.0299
2024-08-05,SKU0011,Groceries,549.28177734375,512,520,True,-1.1961,-0.7101,-0.7101,-0.7101,583.2366666666667,0.18,0.0299
2024-08-12,SKU0011,Groceries,567.433638095238,525,520,True,-1.1961,-0.7101,-0.7101,-0.7101,595.8933333333333,0.18,0.0299
2024-08-19,SKU0011,Groceries,605.5384696016771,477,520,False,-1.1961,-0.7101,-1.1961,-1.1961,599.9766666666667,0.18,0.0299
2024-08-26,SKU0011,Groceries,679.145686746988,415,520,False,-1.1961,-0.7101,-1.1961,-1.1961,589.8733333333333,0.18,0.0299
2024-09-02,SKU0011,Groceries,607.2881341107872,343,520,False,-1.1961,-0.7101,-1.1961,-1.1961,560.98,0.18,0.0299
2024-09-09,SKU0011,Groceries,670.5385828877005,374,520,False,-1.1961,-0.7101,-1.1961,-1.1961,585.0933333333334,0.18,0.0299
2024-09-16,SKU0011,Groceries,604.4868446601943,412,520,True,-1.1961,-0.7101,-0.7101,-0.7101,591.2633333333333,0.18,0.0299
2024-09-23,SKU0011,Groceries,639.9916431924883,426,520,True,-1.1961,-0.7101,-0.7101,-0.7101,587.1333333333333,0.18,0.0299
2024-09-30,SKU0011,Groceries,611.213896713615,426,520,False,-1.1961,-0.7101,-1.1961,-1.1961,572.5533333333333,0.18,0.0299
2024-10-07,SKU0011,Groceries,652.8729945054945,364,520,False,-1.1961,-0.7101,-1.1961,-1.1961,600.38,0.18,0.0299
2024-10-14,SKU0011,Groceries,619.7361290322581,403,520,False,-1.1961,-0.7101,-1.1961,-1.1961,578.2233333333334,0.18,0.0299
2024-10-21,SKU0011,Groceries,649.091981707317,328,520,False,-1.1961,-0.7101,-1.1961,-1.1961,591.4366666666666,0.18,0.0299
2024-10-28,SKU0011,Groceries,605.5665847665848,407,520,False,-1.1961,-0.7101,-1.1961,-1.1961,573.6966666666667,0.18,0.0299
2024-11-04,SKU0011,Groceries,628.9028708133972,418,520,False,-1.1961,-0.7101,-1.1961,-1.1961,579.9933333333333,0.18,0.0299
2024-11-11,SKU0011,Groceries,561.8966935483871,372,520,False,-1.1961,-0.7101,-1.1961,-1.1961,590.3066666666667,0.18,0.0299
2024-11-18,SKU0011,Groceries,607.8173529411765,374,520,False,-1.1961,-0.7101,-1.1961,-1.1961,574.3766666666667,0.18,0.0299
2024-11-25,SKU0011,Groceries,681.7166261398175,329,520,False,-1.1961,-0.7101,-1.1961,-1.1961,601.9866666666667,0.18,0.0299
2024-12-02,SKU0011,Groceries,672.4438749999999,400,520,False,-1.1961,-0.7101,-1.1961,-1.1961,578.12,0.18,0.0299
2024-12-09,SKU0011,Groceries,579.3114081145584,419,520,False,-1.1961,-0.7101,-1.1961,-1.1961,586.8633333333333,0.18,0.0299
2024-12-16,SKU0011,Groceries,652.444793187348,411,520,False,-1.1961,-0.7101,-1.1961,-1.1961,584.1666666666666,0.18,0.0299
2024-12-23,SKU0011,Groceries,565.537393939394,495,520,False,-1.1961,-0.7101,-1.1961,-1.1961,574.6333333333333,0.18,0.0299
2024-12-30,SKU0011,Groceries,634.1355172413793,87,520,False,-1.1961,-0.7101,-1.1961,-1.1961,602.2266666666667,0.18,0.0299
2024-07-01,SKU0012,Groceries,398.05596868884544,511,360,True,-1.5067,-1.6217,-1.6217,-1.6217,452.5633333333333,0.18,0.0428
2024-07-08,SKU0012,Groceries,381.3418801996672,601,360,True,-1.5067,-1.6217,-1.6217,-1.6217,434.15,0.18,0.0428
2024-07-15,SKU0012,Groceries,480.081075,400,360,False,-1.5067,-1.6217,-1.5067,-1.5067,418.2633333333333,0.18,0.0428
2024-07-22,SKU0012,Groceries,454.5520437956205,411,360,False,-1.5067,-1.6217,-1.5067,-1.5067,429.5033333333333,0.18,0.0428
2024-07-29,SKU0012,Groceries,414.6221836228288,403,360,False,-1.5067,-1.6217,-1.5067,-1.5067,447.2833333333333,0.18,0.0428
2024-08-05,SKU0012,Groceries,388.7786301369863,438,360,True,-1.5067,-1.6217,-1.6217,-1.6217,419.47,0.18,0.0428
2024-08-12,SKU0012,Groceries,406.9563064833006,509,360,True,-1.5067,-1.6217,-1.6217,-1.6217,422.01,0.18,0.0428
2024-08-19,SKU0012,Groceries,439.4178133333333,375,360,False,-1.5067,-1.6217,-1.5067,-1.5067,415.2133333333333,0.18,0.0428
2024-08-26,SKU0012,Groceries,416.7897368421053,380,360,False,-1.5067,-1.6217,-1.5067,-1.5067,435.0266666666666,0.18,0.0428
2024-09-02,SKU0012,Groceries,484.2520215633424,371,360,False,-1.5067,-1.6217,-1.5067,-1.5067,417.7166666666667,0.18,0.0428
2024-09-09,SKU0012,Groceries,471.35939024390245,410,360,False,-1.5067,-1.6217,-1.5067,-1.5067,423.13,0.18,0.0428
2024-09-16,SKU0012,Groceries,447.6279136690648,417,360,True,-1.5067,-1.6217,-1.6217,-1.6217,437.48333333333335,0.18,0.0428
2024-09-23,SKU0012,Groceries,439.182937062937,429,360,True,-1.5067,-1.6217,-1.6217,-1.6217,423.8,0.18,0.0428
2024-09-30,SKU0012,Groceries,427.439298642534,442,360,False,-1.5067,-1.6217,-1.5067,-1.5067,417.9666666666667,0.18,0.0428
2024-10-07,SKU0012,Groceries,476.4547028423773,387,360,False,-1.5067,-1.6217,-1.5067,-1.5067,424.49,0.18,0.0428
2024-10-14,SKU0012,Groceries,468.9181470588236,340,360,False,-1.5067,-1.6217,-1.5067,-1.5067,410.39,0.18,0.0428
2024-10-21,SKU0012,Groceries,412.0132236842105,456,360,False,-1.5067,-1.6217,-1.5067,-1.5067,393.82666666666665,0.18,0.0428
2024-10-28,SKU0012,Groceries,465.7163235294117,340,360,False,-1.5067,-1.6217,-1.5067,-1.5067,416.0633333333333,0.18,0.0428
2024-11-04,SKU0012,Groceries,492.0666763005781,346,360,False,-1.5067,-1.6217,-1.5067,-1.5067,428.1833333333333,0.18,0.0428
2024-11-11,SKU0012,Groceries,479.2570899470899,378,360,False,-1.5067,-1.6217,-1.5067,-1.5067,418.48,0.18,0.0428
2024-11-18,SKU0012,Groceries,449.619429280397,403,360,False,-1.5067,-1.6217,-1.5067,-1.5067,404.9933333333333,0.18,0.0428
2024-11-25,SKU0012,Groceries,461.022875,400,360,False,-1.5067,-1.6217,-1.5067,-1.5067,406.23333333333335,0.18,0.0428
2024-12-02,SKU0012,Groceries,433.79599009900994,404,360,False,-1.5067,-1.6217,-1.5067,-1.5067,416.5133333333333,0.18,0.0428
2024-12-09,SKU0012,Groceries,482.91,381,360,False,-1.5067,-1.6217,-1.5067,-1.5067,418.5033333333333,0.18,0.0428
2024-12-16,SKU0012,Groceries,451.692206235012,417,360,False,-1.5067,-1.6217,-1.5067,-1.5067,432.73,0.18,0.0428
2024-12-23,SKU0012,Groceries,459.044925,400,360,False,-1.5067,-1.6217,-1.5067,-1.5067,418.9333333333333,0.18,0.0428
2024-12-30,SKU0012,Groceries,485.86706896551726,116,360,False,-1.5067,-1.6217,-1.5067,-1.5067,440.4433333333333,0.18,0.0428
2024-07-01,SKU0013,Groceries,356.0337330754352,517,280,True,-1.9587,0.3268,0.3268,0.3268,297.924,0.18,0.025
2024-07-08,SKU0013,Groceries,399.7072781065089,507,280,True,-1.9587,0.3268,0.3268,0.3268,297.879,0.18,0.025
2024-07-15,SKU0013,Groceries,417.9704842615012,413,280,False,-1.9587,0.3268,-1.9587,-1.9587,302.118,0.18,0.025
2024-07-22,SKU0013,Groceries,390.1468564356436,404,280,False,-1.9587,0.3268,-1.9587,-1.9587,314.559,0.18,0.025
2024-07-29,SKU0013,Groceries,431.7048641304348,368,280,False,-1.9587,0.3268,-1.9587,-1.9587,294.879,0.18,0.025
2024-08-05,SKU0013,Groceries,356.55744000000004,375,280,True,-1.9587,0.3268,0.3268,0.3268,298.92900000000003,0.18,0.025
2024-08-12,SKU0013,Groceries,365.0321651376147,545,280,True,-1.9587,0.3268,0.3268,0.3268,298.737,0.18,0.025
2024-08-19,SKU0013,Groceries,371.3194134078212,358,280,False,-1.9587,0.3268,-1.9587,-1.9587,293.232,0.18,0.025
2024-08-26,SKU0013,Groceries,448.5067575757576,330,280,False,-1.9587,0.3268,-1.9587,-1.9587,289.269,0.18,0.025
2024-09-02,SKU0013,Groceries,413.6094985250737,339,280,False,-1.9587,0.3268,-1.9587,-1.9587,292.281,0.18,0.025
2024-09-09,SKU0013,Groceries,451.8671043771044,297,280,False,-1.9587,0.3268,-1.9587,-1.9587,292.647,0.18,0.025
2024-09-16,SKU0013,Groceries,420.75124705882354,425,280,True,-1.9587,0.3268,0.3268,0.3268,292.62,0.18,0.025
2024-09-23,SKU0013,Groceries,353.2856476683937,386,280,True,-1.9587,0.3268,0.3268,0.3268,288.864,0.18,0.025
2024-09-30,SKU0013,Groceries,425.7144179104478,335,280,False,-1.9587,0.3268,-1.9587,-1.9587,278.60099999999994,0.18,0.025
2024-10-07,SKU0013,Groceries,436.9296987951808,332,280,False,-1.9587,0.3268,-1.9587,-1.9587,291.537,0.18,0.025
2024-10-14,SKU0013,Groceries,422.0385444743935,371,280,False,-1.9587,0.3268,-1.9587,-1.9587,280.968,0.18,0.025
2024-10-21,SKU0013,Groceries,422.2243537414966,294,280,False,-1.9587,0.3268,-1.9587,-1.9587,292.845,0.18,0.025
2024-10-28,SKU0013,Groceries,427.71039164490855,383,280,False,-1.9587,0.3268,-1.9587,-1.9587,280.344,0.18,0.025
2024-11-04,SKU0013,Groceries,372.05565326633166,398,280,False,-1.9587,0.3268,-1.9587,-1.9587,286.725,0.18,0.025
2024-11-11,SKU0013,Groceries,411.86107246376815,345,280,False,-1.9587,0.3268,-1.9587,-1.9587,298.434,0.18,0.025
2024-11-18,SKU0013,Groceries,446.13421875000006,320,280,False,-1.9587,0.3268,-1.9587,-1.9587,296.715,0.18,0.025
2024-11-25,SKU0013,Groceries,429.95584905660377,318,280,False,-1.9587,0.3268,-1.9587,-1.9587,286.326,0.18,0.025
2024-12-02,SKU0013,Groceries,450.9329722222222,360,280,False,-1.9587,0.3268,-1.9587,-1.9587,290.427,0.18,0.025
2024-12-09,SKU0013,Groceries,391.0876283618582,409,280,False,-1.9587,0.3268,-1.9587,-1.9587,287.601,0.18,0.025
2024-12-16,SKU0013,Groceries,448.7682336182336,351,280,False,-1.9587,0.3268,-1.9587,-1.9587,283.047,0.18,0.025
2024-12-23,SKU0013,Groceries,381.9715183246073,382,280,False,-1.9587,0.3268,-1.9587,-1.9587,285.651,0.18,0.025
2024-12-30,SKU0013,Groceries,447.888064516129,93,280,False,-1.9587,0.3268,-1.9587,-1.9587,303.06300000000005,0.18,0.025
2024-07-01,SKU0014,Apparel,546.6552688172043,279,500,True,-0.8937,-1.4484,-1.4484,-1.4484,616.3333333333334,0.18,0.152
2024-07-08,SKU0014,Apparel,592.103598615917,289,500,True,-0.8937,-1.4484,-1.4484,-1.4484,635.64,0.18,0.152
2024-07-15,SKU0014,Apparel,560.5282464454976,211,500,False,-0.8937,-1.4484,-0.8937,-0.8937,628.42,0.18,0.152
2024-07-22,SKU0014,Apparel,559.6224124513618,257,500,False,-0.8937,-1.4484,-0.8937,-0.8937,595.8433333333334,0.18,0.152
2024-07-29,SKU0014,Apparel,616.8419330855019,269,500,False,-0.8937,-1.4484,-0.8937,-0.8937,595.62,0.18,0.152
2024-08-05,SKU0014,Apparel,528.6118309859155,284,500,True,-0.8937,-1.4484,-1.4484,-1.4484,610.5233333333334,0.18,0.152
2024-08-12,SKU0014,Apparel,495.8768954248367,306,500,True,-0.8937,-1.4484,-1.4484,-1.4484,614.9833333333332,0.18,0.152
2024-08-19,SKU0014,Apparel,665.526914893617,188,500,False,-0.8937,-1.4484,-0.8937,-0.8937,623.3733333333333,0.18,0.152
2024-08-26,SKU0014,Apparel,555.4611065573771,244,500,False,-0.8937,-1.4484,-0.8937,-0.8937,609.39,0.18,0.152
2024-09-02,SKU0014,Apparel,555.5355072463768,207,500,False,-0.8937,-1.4484,-0.8937,-0.8937,597.2233333333334,0.18,0.152
2024-09-09,SKU0014,Apparel,591.1568487394958,238,500,False,-0.8937,-1.4484,-0.8937,-0.8937,603.3000000000001,0.18,0.152
2024-09-16,SKU0014,Apparel,618.6322685185186,216,500,True,-0.8937,-1.4484,-1.4484,-1.4484,603.0066666666667,0.18,0.152
2024-09-23,SKU0014,Apparel,540.2530152671756,262,500,True,-0.8937,-1.4484,-1.4484,-1.4484,576.59,0.18,0.152
2024-09-30,SKU0014,Apparel,588.625752688172,186,500,False,-0.8937,-1.4484,-0.8937,-0.8937,570.3566666666667,0.18,0.152
2024-10-07,SKU0014,Apparel,659.6547239263804,163,500,False,-0.8937,-1.4484,-0.8937,-0.8937,564.25,0.18,0.152
2024-10-14,SKU0014,Apparel,566.726018957346,211,500,False,-0.8937,-1.4484,-0.8937,-0.8937,576.79,0.18,0.152
2024-10-21,SKU0014,Apparel,614.4367661691542,201,500,False,-0.8937,-1.4484,-0.8937,-0.8937,610.9166666666666,0.18,0.152
2024-10-28,SKU0014,Apparel,636.3632638888889,144,500,False,-0.8937,-1.4484,-0.8937,-0.8937,609.66,0.18,0.152
2024-11-04,SKU0014,Apparel,640.3337062937063,143,500,False,-0.8937,-1.4484,-0.8937,-0.8937,606.5933333333334,0.18,0.152
2024-11-11,SKU0014,Apparel,595.9025789473684,190,500,False,-0.8937,-1.4484,-0.8937,-0.8937,625.3066666666667,0.18,0.152
2024-11-18,SKU0014,Apparel,655.3739195979899,199,500,False,-0.8937,-1.4484,-0.8937,-0.8937,580.82,0.18,0.152
2024-11-25,SKU0014,Apparel,588.6470338983052,236,500,False,-0.8937,-1.4484,-0.8937,-0.8937,590.1999999999999,0.18,0.152
2024-12-02,SKU0014,Apparel,624.1784259259259,216,500,False,-0.8937,-1.4484,-0.8937,-0.8937,610.04,0.18,0.152
2024-12-09,SKU0014,Apparel,604.8936,200,500,False,-0.8937,-1.4484,-0.8937,-0.8937,615.9866666666667,0.18,0.152
2024-12-16,SKU0014,Apparel,654.2057142857143,168,500,False,-0.8937,-1.4484,-0.8937,-0.8937,608.6999999999999,0.18,0.152
2024-12-23,SKU0014,Apparel,662.3462962962963,216,500,False,-0.8937,-1.4484,-0.8937,-0.8937,621.74,0.18,0.152
2024-12-30,SKU0014,Apparel,613.3589855072463,69,500,False,-0.8937,-1.4484,-0.8937,-0.8937,566.08,0.18,0.152
2024-07-01,SKU0015,Apparel,1949.1378758169933,306,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1923.9466666666667,0.18,0.0248
2024-07-08,SKU0015,Apparel,1791.5662536873156,339,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1987.7033333333336,0.18,0.0248
2024-07-15,SKU0015,Apparel,1851.642190082645,242,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,2010.44,0.18,0.0248
2024-07-22,SKU0015,Apparel,2070.231445086705,173,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1967.75,0.18,0.0248
2024-07-29,SKU0015,Apparel,2107.2696650717703,209,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1857.3166666666664,0.18,0.0248
2024-08-05,SKU0015,Apparel,1695.235250965251,259,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1912.16,0.18,0.0248
2024-08-12,SKU0015,Apparel,1858.70025,240,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1996.3233333333333,0.18,0.0248
2024-08-19,SKU0015,Apparel,1922.006666666667,264,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1992.6066666666663,0.18,0.0248
2024-08-26,SKU0015,Apparel,1890.442753036437,247,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1876.65,0.18,0.0248
2024-09-02,SKU0015,Apparel,1966.627411167513,197,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1849.15,0.18,0.0248
2024-09-09,SKU0015,Apparel,1978.7430454545447,220,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1857.1866666666667,0.18,0.0248
2024-09-16,SKU0015,Apparel,1991.1634517766497,197,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1900.1933333333327,0.18,0.0248
2024-09-23,SKU0015,Apparel,1788.1482578397215,287,1600,True,-3.0115,-1.2282,-1.2282,-1.2282,1852.0633333333333,0.18,0.0248
2024-09-30,SKU0015,Apparel,2178.071161290323,155,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1746.11,0.18,0.0248
2024-10-07,SKU0015,Apparel,2111.020196078431,153,1600,False,-3.0115,-1.2282,-3.0115,-3.0115,1804.1233333333328,0.18,0.0248
